main_category_name,sub_category_name,ranking,title,org_price,dis_price,dis_percent
생활/주방/건강,홈플러스 리빙,61,H 모나리자_보네르가든하이엔드화장지 천연펄프 3겹 _40Mx30롤,"17,900원",,1%
생활/주방/건강,홈플러스 리빙,62,[홈스타](1+1)LG생활건강_홈스타착붙는락스_900ML,,,
생활/주방/건강,홈플러스 리빙,63,천원 생활미소_금은사수세미_3입,,,
생활/주방/건강,홈플러스 리빙,64,[좋은순면](묶음할인)(생리대)유한킴벌리_좋은느낌순면맥시슬림날개_중형36매,"12,490원",,2%
생활/주방/건강,홈플러스 리빙,65,[바디피트](1+1)(생리대)바디피트_볼록맞춤울트라날개_대형32매,"10,900원",,1%
생활/주방/건강,홈플러스 리빙,66,[오가닉순면커버](2+1)유한킴벌리_좋은느낌유기농순면라이너_롱81매,"10,900원",,2%
생활/주방/건강,홈플러스 리빙,67,[홈플러스시그니처]홈플러스시그니처_위생장갑_100매24CMx28CM,,,
생활/주방/건강,홈플러스 리빙,68,LG생활건강_퐁퐁시그니처오렌지향_1.2L,,,
생활/주방/건강,홈플러스 리빙,69,(1+1)에너자이저_알카라인맥스건전지AA_8입,,,
생활/주방/건강,홈플러스 리빙,70,[포스트]동서_콘푸라이트_1210G,,,
생활/주방/건강,렌탈 서비스,54,[큐밍](공식)현대 직수 정수기렌탈 무료설치+대박사은품,,,
생활/주방/건강,렌탈 서비스,55,[제스파][제스파] 에어마일드 무릎 마사지기 무선 온열 공기압 안마기 ZP1956,,,
생활/주방/건강,렌탈 서비스,56,[SK매직]식기세척기렌탈 기획전/홈쇼핑/빌트인 3년의무등록비X,,,
생활/주방/건강,렌탈 서비스,57,현대렌탈 큐밍 S베이직 냉온정수기렌탈(HP-830C)검정,,,
생활/주방/건강,렌탈 서비스,58,현대렌탈결합 정수기(HP813)+비데(HB630) 월41800원,,,
생활/주방/건강,렌탈 서비스,59,에어매트리스 푹신한 딥슬립 매트리스,"583,630원",,59%
생활/주방/건강,렌탈 서비스,60,바닥 토퍼 에어 매트리스 딥슬립 가정용 아이보리,"418,140원",,59%
생활/주방/건강,렌탈 서비스,61,바닥 토퍼 에어 매트리스 딥슬립 가정용 브라운,"418,140원",,59%
생활/주방/건강,렌탈 서비스,62,[SK매직]정수기렌탈 다이슨/에어팟/상품권사은품 공식접수처,,,
생활/주방/건강,렌탈 서비스,63,[삼성전자]렌탈 TV/냉장고/에어컨 :삼성 김치냉장고 328L,,,
생활/주방/건강,렌탈 서비스,64,음식물처리기 렌탈 : 싱크미 + 10만원 혜택 증정,,,
생활/주방/건강,렌탈 서비스,65,[SK매직]렌탈 스스로 직수 정수기 역대최대혜택+10%할인추가,,,
생활/주방/건강,렌탈 서비스,66,[LG전자]정수기/공기청정기/건조기렌탈 18만 상품권+월요금할인,,,
생활/주방/건강,렌탈 서비스,67,[SK매직]정수기 렌탈 : 스스로 직수 +렌탈료 할인 +20만원 증정,,,
생활/주방/건강,렌탈 서비스,68,[SK매직]공기청정기 렌탈 : 올클린 ACL-20C1A +최대혜택,,,
생활/주방/건강,렌탈 서비스,69,[SK매직]비데 렌탈 : 향균/방수 도기 버블 BID-S35D +최대혜택,,,
생활/주방/건강,렌탈 서비스,70,[SK매직]식기세척기 렌탈 : 트리플케어 DWA-19R0P00BL+최대혜택,,,
생활/주방/건강,렌탈 서비스,71,[SK매직]의류건조기 렌탈 : 히트펌프 실버 WDR-HM10C +최대혜택,,,
생활/주방/건강,건강/의료용품,53,[코지마]코지마 코지마 종아리+발마사지기 빅풋(CMF-630),"198,000원",,11%
생활/주방/건강,건강/의료용품,54,[3M]USF-C 직수형 언더싱크 정수기 본품 + 리필 (자가설치),"190,000원",,1%
생활/주방/건강,건강/의료용품,55,전동마사지건+저주파목안마기+저주파발마사지기+패치,"32,800원",,9%
생활/주방/건강,건강/의료용품,56,국산 kf94 중형 마스크 의약외품  50매 후아50매,"27,500원",,3%
생활/주방/건강,건강/의료용품,57,[브리타]마렐라XL 3.5L 블루 +필터 1개월분 (기본구성),"45,000원",,11%
생활/주방/건강,건강/의료용품,58,[오제끄](현대Hmall)[오색약손]17가지 한방식물 배합 온열찜질팩 어깨온,"19,900원",,11%
생활/주방/건강,건강/의료용품,59,[코지마][코지마] 목/어깨마사지기 트위스터(CMN-100WL),"99,000원",,14%
생활/주방/건강,건강/의료용품,60,[브리타]정수기 맥스트라 플러스 필터 6개 독일/영국산,"38,900원",,1%
생활/주방/건강,건강/의료용품,61,[써모파인더]써모파인더 플러스 HFS-1000 휴비딕 비접촉식 체온계,,,
생활/주방/건강,건강/의료용품,62,[오아]다리C1 안마기 무선 공기압 종아리 마사지기,,,
생활/주방/건강,건강/의료용품,63,전신안마기 전신마사지기 온열기능 매트리스 에어쿠션,,,
생활/주방/건강,건강/의료용품,64,우리아이 숨편한 KF-AD 마스크 소형 (100매),"13,000원",,26%
생활/주방/건강,건강/의료용품,65,바른엔젤체어2 3개,,,
생활/주방/건강,건강/의료용품,66,[Trevi]트레비 비데 UB-1000 프리미엄 방수비데 풀스텐노즐,,,
생활/주방/건강,건강/의료용품,67,더블세트  때르미오 때술술장갑 때쏙비누,"39,900원",,6%
식품,축산,78,그린푸드 국내산 닭가슴살SL 10kg,,,
식품,축산,79,[사미헌] 갈비탕1kg   5팩,"55,000원",,2%
식품,축산,80,풀토래 닭가슴살 10팩 골라담기/무료배송,,,
식품,축산,81,GS fresh  한돈 목심 구이 500g,"14,800원",,2%
식품,축산,82,양꼬치 양깍두기 양고기 1kg,"25,900원",,
식품,축산,83,청정우 척롤 (불고기용) 300g+300g+300g,"16,900원",,4%
식품,축산,84,(행사상품)닭다리 800 g  400 gx2 ,,,
식품,축산,85,산소포장)우월한우 1+ 국거리용 300G(팩,"13,750원",,2%
식품,축산,86,초이스엘 국내산돼지목심구이용600G,"16,740원",,2%
식품,축산,87,호주산 소갈비살 200g4팩 총800g(k),,,
식품,축산,88,[초이스엘]초이스엘 한우 불고기 400G,,,
식품,축산,89,소고기 안창살 200g총4팩800g호주/2세트구매다짐육증정,"20,900원",,3%
식품,축산,90,두메산골 신선한 냉장 생닭가슴살 1kg+1kg,"10,900원",,
식품,축산,91,닭가슴살5kg (국내산 닭가슴살 1KG X 5개),"24,500원",,12%
식품,축산,92,돼지다짐용 뒷다리 _300 g 팩 ,"5,990원",,1%
식품,축산,93,소고기 안심 200g총3팩600g호주/2set구매시다짐육증정,"22,900원",,4%
생활/주방/건강,공구설비/자재,42,천연무공해 살균소독제 살균제 세정제 바이러스 20리터,"28,000원",,3%
생활/주방/건강,공구설비/자재,43,[3M]3M 슈퍼그립 겨울용장갑 5켤레 방한장갑 코팅장갑 +,"18,000원",,12%
생활/주방/건강,공구설비/자재,44,[보쉬]충전 스크류 드라이버 IXO-3 3.6V,"40,000원",,
생활/주방/건강,공구설비/자재,45,Q마크 자동센서형 2m 수도동파방지 열선 히팅케이블,"16,000원",,21%
생활/주방/건강,공구설비/자재,46,[스티코]스티코 미끄럼방지 조리화 주방화 작업화 안전화 장화,"35,000원",,5%
생활/주방/건강,공구설비/자재,47,접이식 사다리 가정용 2단/3단/4단 작업용,"31,000원",,47%
생활/주방/건강,공구설비/자재,48,툴스타 PTC 산업용 팬히터 TS-FH3K 실내열풍기 온풍기,"51,400원",,15%
생활/주방/건강,공구설비/자재,49,[CAS]카스(CAS)디지털 온습도계 T023/다기능 온습도계/슬림,"13,900원",,3%
생활/주방/건강,공구설비/자재,50,[조이라이프]중국산 염화칼슘74% 1포(25kg) 대용량,"14,300원",,1%
생활/주방/건강,공구설비/자재,51,[듀라셀]듀라셀 알카라인 건전지 AA 20개+AAA20개,,,
생활/주방/건강,공구설비/자재,52,[듀라셀]알카라인 건전지 AA /20입x2개,,,
생활/주방/건강,공구설비/자재,53,[서준전기]SJPM-C16 전기요금측정기 소비전력 대기전력  태양광,"32,000원",,9%
생활/주방/건강,공구설비/자재,54,[보쉬]보쉬 충전드라이버 전동드릴 GSR10.8V-13 플렉시블홀더,"125,000원",,24%
생활/주방/건강,공구설비/자재,55,[디월트]디월트 충전기 DCB115 10.8V/14.4V/18V,"60,000원",,1%
생활/주방/건강,공구설비/자재,56,[3M]3M슈퍼그립 10켤레 / 3M장갑 코팅 반코팅 면 목장갑 +,"20,000원",,24%
생활/주방/건강,공구설비/자재,57,[블랙야크]블랙야크 YAK-72 방한안전화/작업화/안전화/방한화,"76,000원",,12%
생활/주방/건강,공구설비/자재,58,겨울작업복 정비복/우주복/일체형작업복모음+인쇄무료,"60,000원",,45%
생활/주방/건강,화장지/일용잡화,18,[스마트에코]아기물티슈 모데라토 캡형 80매X20팩 엠보물티슈,"29,800원",,50%
생활/주방/건강,화장지/일용잡화,19,[락앤락]걸이형 고무장갑 M 32cm 5+1개 그레이,,,
생활/주방/건강,화장지/일용잡화,20,[잘풀리는집]잘풀리는집 순수프리미엄 30M 30롤 리뉴얼 2팩,"31,900원",,15%
생활/주방/건강,화장지/일용잡화,21,[베베앙]베베앙 아기물티슈  시그니처 대용량 100매 캡형 10팩,"27,400원",,47%
생활/주방/건강,화장지/일용잡화,22,[베베숲]베베숲 프리미어 물티슈 엠보싱 캡 70매 20팩,,,
생활/주방/건강,화장지/일용잡화,23,[베베숲]베베숲 아기물티슈 프리미어 엠보싱 캡 20팩/70gsm,,,
생활/주방/건강,화장지/일용잡화,24,강블리라이프 블링 휴 30M 3겹 30롤 X 2팩/화장지/휴지,"17,900원",,
생활/주방/건강,화장지/일용잡화,25,[코디]블루 3겹 데코 화장지 27m 30롤 3팩 휴지,"85,000원",,66%
생활/주방/건강,화장지/일용잡화,26,[아이러브베베]아이러브베베물티슈 아이보리72매캡형X20팩,"32,900원",,45%
생활/주방/건강,화장지/일용잡화,27,[아이러브베베]아이러브베베물티슈핑크 100매 리필형X20팩,"25,800원",,50%
생활/주방/건강,화장지/일용잡화,28,(1+1)유한킴벌리_크리넥스도톰한순수소프트 천연펄프 3겹 _30Mx30R,"27,900원",,2%
생활/주방/건강,화장지/일용잡화,29,[크리넥스]크리넥스 3겹 순수소프트화장지 27m30롤x2팩 +증정,"50,300원",,40%
생활/주방/건강,화장지/일용잡화,30,[모나리자]에코모먼트 네이처 3겹 20M 30롤 3팩 롤화장지,,,
생활/주방/건강,화장지/일용잡화,31,[크리넥스]유한킴벌리칼로리라이트 키친타월50매X4롤+2롤X2팩,"35,900원",,47%
생활/주방/건강,화장지/일용잡화,32,[닥터아토]손소독티슈 20매 10팩_O249 주문 후 5일 이내 출고,"13,900원",,4%
생활/주방/건강,화장지/일용잡화,33,[한예지]한예지 볼륨앤소프트 천연펄프 3겹  화장지 30롤 3팩,"26,900원",,
컴퓨터/전자,컴퓨터 사업자몰,1,MSI MAG B450M 박격포 맥스(AMD B450/M-ATX),"101,350원",,2%
컴퓨터/전자,디지털 액세서리,1,[코끼리리빙]코끼리리빙 높이조절 태블릿 핸드폰 거치대 SIZE 대,,,
컴퓨터/전자,게임,1,[닌텐도]스위치타이틀 마리오카트8 디럭스 +e캐쉬포함/당일발송,"63,500원",,4%
컴퓨터/전자,MP3/스피커,1,[샤오미]샤오미 무선 충전 블루투스 5.0 스피커 30W MAX,,,
생활/주방/건강,세제/세면용품,15,[Aura]아우라 건조기용 드라이시트 만다린 120매,"18,900원",,15%
생활/주방/건강,세제/세면용품,16,[Aura]럭셔리향수향 아우라 섬유유연제 윌유 5.5L +에코백,"19,900원",,15%
생활/주방/건강,세제/세면용품,17,버블버블 제로퐁2.5L x 4개 퐁퐁 주방세제,"25,000원",,68%
생활/주방/건강,세제/세면용품,18,깔끔대장 강력한 배수구클리너 1세트 (40gx4개입),"30,000원",,67%
생활/주방/건강,세제/세면용품,19,[리큐]액체세탁세제 리큐 알카파워2.1Lx6개(드럼용),"31,500원",,40%
생활/주방/건강,세제/세면용품,20,[테크]테크 베이킹구연산 액체세제 일반 리필 2L6개 +1L증정,"26,900원",,14%
생활/주방/건강,세제/세면용품,21,[생활공작소]친환경 1종 대용량 주방세제 4L x 2개 (향 선택),"40,000원",,67%
생활/주방/건강,세제/세면용품,22,[아토세이프]고농축 액체세제 2.5L X 4개 세탁세제 총10000ml,"26,300원",,69%
생활/주방/건강,세제/세면용품,23,[애경울샴푸]중성 세탁세제 울샴푸 1500ml x3개+1800mlx1개(총4개),"28,200원",,40%
생활/주방/건강,세제/세면용품,24,[다우니]다우니 퍼플 1L 화이트티와 릴리 향 6개,"32,670원",,9%
생활/주방/건강,세제/세면용품,25,[프로쉬]독일 친환경 식기세척기세제 베이킹소다 2개SET  60EA,"70,000원",,60%
컴퓨터/전자,헤드폰/이어폰,1,무선 블루투스 5.0 이어폰 3개 1+1+1 LED,"29,500원",,7%
컴퓨터/전자,휴대폰,1,[로모스]Romoss 로모스 PEA57 57000mAh 고속충전 보조배터리,,,
컴퓨터/전자,카메라,1,[티피링크]티피링크 Tapo C200 1080P 아기애완 카메라 홈 CCTV,,,
컴퓨터/전자,생활/미용가전,1,[에브리봇]물걸레 로봇청소기 Edge (최종가 238200원),"292,000원",,15%
생활/주방/건강,주방용품,18,[쿠쿠]쿠쿠 CRP-BHXB0660FD 6인용 IH압력밥솥 공식판매점 SJ HNS,"231,700원",,14%
생활/주방/건강,주방용품,19,[니트렉스]라텍스장갑니트릴장갑200매/요리/위생,,,
생활/주방/건강,주방용품,20,[락앤락]조리도구/주방잡화/일회용품 모음,"21,800원",,63%
생활/주방/건강,주방용품,21,[풍년]PN풍년 스텐 압력솥B 6인용,"48,540원",,5%
생활/주방/건강,주방용품,22,[키친아트]키친아트/로벤탈 후라이팬 1+1  균일가전,,,
생활/주방/건강,주방용품,23,[브리타]브리타 막스트라 플러스 필터 3개월분,,,
생활/주방/건강,주방용품,24,[매직캔]New 매직캔 히포 4중 냄새차단 쓰레기통(27L+21L+ 매직롤 40개월 분량),"89,800원",,10%
생활/주방/건강,주방용품,25,[실리쿡][실리쿡] 하프트레이 대5개 + 하프트레이 소5개,,,
생활/주방/건강,주방용품,26,[키친아트]심플리 1+1 프라이팬 내맘대로 골라담기 2P,"20,900원",,1%
생활/주방/건강,주방용품,27,[오엠티]스테인레스 3단 주방선반 스탠드 식기건조대 OKA-2541,"32,500원",,8%
생활/주방/건강,주방용품,28,New 에코라믹 통주물 블루밍 냄비 세트 총 6종(냄비 4종+콤비팬 2종)+실리콘손,,,
생활/주방/건강,주방용품,29,[엠앤쿡]독일 오스벨 인덕션 후라이팬 팬28+궁중28 할인특가,,,
생활/주방/건강,주방용품,30,[마호커트러리]틴트 성인용 한식수저 2종세트(숟가락+젓가락),"4,500원",,8%
생활/주방/건강,주방용품,31,쿠쿠 CRP-HQB0310FS 3인용 IH전기압력밥솥 공식판매점 SJ HNS,"175,000원",,12%
생활/주방/건강,손소독제/소독기기,19,[미지아]샤오미 미지아 손세정기 2세대 글로벌판 1+1 2대구성,,,
생활/주방/건강,손소독제/소독기기,20,[아이깨끗해]핸드솝 순 250ml x1개+200mlx4개+100ml 증정,,,
생활/주방/건강,손소독제/소독기기,21,[아이깨끗해]아이깨끗해 거품형 핸드솝 4L (펌프용기490ml x 3개),,,
생활/주방/건강,손소독제/소독기기,22,ZERO 제로 손소독제 500ml X20개1BOX/학교/병원/관공서,"61,000원",,3%
생활/주방/건강,손소독제/소독기기,23,나이스월드코 자동 손소독기 온도측정 (음성지원),,,
생활/주방/건강,손소독제/소독기기,24,[크리넥스]버블버블 핸드워시 그린향 손세정제 250ml X6개,"25,200원",,40%
생활/주방/건강,손소독제/소독기기,25,[아이깨끗해]아이깨끗해 핸드워시 순 450ml 리필 10개,,,
생활/주방/건강,손소독제/소독기기,26,[크리넥스]거품비누 핸드워시 폼솝 4L 손세정제 리필,,,
생활/주방/건강,손소독제/소독기기,27,[3M]3M손소독제 새니타이저 62% - 500ml,"13,500원",,9%
생활/주방/건강,손소독제/소독기기,28,[에이썸]포레모 핸드 세니타이저겔 500mlX3개/손소독젤,"14,000원",,
생활/주방/건강,손소독제/소독기기,29,[데톨]데톨 핸드워시 250ml 오리지널+스킨케어+센서티브,,,
생활/주방/건강,손소독제/소독기기,30,[생활공작소] 핸드워시 용기 500ml 2개 + 리필 400ml 5개,,,
생활/주방/건강,손소독제/소독기기,31,[샤오미]샤오미 미지아 자동 손세척기 2세대 자동센서 1+1,,,
생활/주방/건강,샤워기/필터/생활용품,18,[테리파머]호텔수건 무형광 200g 수건 10장 수건세트 타올 타월,"24,900원",,1%
생활/주방/건강,샤워기/필터/생활용품,19,틈새차단 실리콘 롤링 테이프 폭5cm길이10M 1+1 행사중,"8,500원",,7%
생활/주방/건강,샤워기/필터/생활용품,20,아뜨아뜨 안심사우나 반신욕 이동식 접이식 간이 욕조,,,
생활/주방/건강,샤워기/필터/생활용품,21,황소 방풍 실리콘 시트 G4 외풍차단 문풍지  1세트,,,
생활/주방/건강,샤워기/필터/생활용품,22,눈싸움 필수템 스노우볼 메이커  색상 랜덤 1+1(총2개),"5,900원",,6%
생활/주방/건강,샤워기/필터/생활용품,23,아뜨아뜨 안심사우나 반신 간이 욕조 이동식 접이식,,,
생활/주방/건강,샤워기/필터/생활용품,24,[더스파](무배) 고압 수압상승 샤워기 울트라X3000 샤워 헤드,,,
생활/주방/건강,샤워기/필터/생활용품,25,성인 접이식 욕조 버블스파 사우나 안심 반신욕 일반,"29,800원",,14%
생활/주방/건강,샤워기/필터/생활용품,26,[홈스월드]스마트 이동식욕조 접이식욕조 간이 반신욕조 - 대형,"72,000원",,8%
생활/주방/건강,샤워기/필터/생활용품,27,[도원드레인]배수구 냄새제거 벌레차단 하수구트랩 고급형+사은품,"12,180원",,10%
생활/주방/건강,샤워기/필터/생활용품,28,[올리빙]젤라또 리빙박스 70L 2P 외 수납용품 베스트 29종,"15,900원",,6%
생활/주방/건강,샤워기/필터/생활용품,29,아뜨아뜨 안심사우나 욕조 이동식 접이식 반신 간이,,,
생활/주방/건강,샤워기/필터/생활용품,30,이동식 반신욕조 대형_1200,"39,900원",,10%
생활/주방/건강,샤워기/필터/생활용품,31,스타홀로사우나 이동식욕조 반신욕조 접이식욕조,,,
생활/주방/건강,반려동물용품,55,(무배)알강플러스 5개묶음  닭사료/닭모이/닭먹이,"73,500원",,4%
생활/주방/건강,반려동물용품,56,특가 햄스터 집 케이지 사료 먹이 용품 톱밥 모음전,,,
생활/주방/건강,반려동물용품,57,[펫토리아]한끼뚝딱 3kg 5.2kg 강아지 애견사료 퍼스트메이트,,,
생활/주방/건강,반려동물용품,58,[로얄캐닌]로얄캐닌 캣 3.5kg 4kg 고양이사료 펫츠파파,,,
생활/주방/건강,반려동물용품,59,8 DECO 강아지계단 모음/커버+솜포함/커버분리/방수,"26,000원",,44%
생활/주방/건강,반려동물용품,60,[캐츠랑]캐츠랑 전연령 20kg(5kg x 4개) 캣츠랑 고양이사료 NEW,"48,200원",,3%
생활/주방/건강,반려동물용품,61,[이즈칸]대한 이즈칸 그레인프리 캣 어덜트 6.5kg (2개묶음),,,
생활/주방/건강,반려동물용품,62,[ANF]유기농 강아지사료 6Free Plus 5.6kg 5종/ 에이엔에프,"39,900원",,9%
생활/주방/건강,반려동물용품,63,강블리라이프 초대형 프리미엄 애견패드 100매 (76X60),"28,900원",,6%
생활/주방/건강,반려동물용품,64,[파우파우]라이트 패드 400매 애견패드 강아지패드 배변패드,"24,900원",,3%
생활/주방/건강,반려동물용품,65,[정직한패드](90 x 65)초특대형 65g x 120매 배변 강아지 애견패드,"27,900원",,10%
생활/주방/건강,반려동물용품,66,[그리니즈]티니 오리지널 1.02kg 130개입,"51,900원",,3%
생활/주방/건강,반려동물용품,67,강아지 반려견 애견 수제간식 닭가슴살촉촉 60g외 3종,"18,000원",,21%
생활/주방/건강,반려동물용품,68,강블리라이프 고양이 두부 모래 8L X 6개 오리지널,"27,900원",,6%
생활/주방/건강,반려동물용품,69,[위스카스]위스카스 파우치85g x24개/고양이사료,,,
생활/주방/건강,반려동물용품,70,[캐츠랑]NEW 5kg X 4개 전연령/반려묘사료/고양이사료/길냥이밥,"44,600원",,1%
생활/주방/건강,반려동물용품,71,애견패드 200매/300매/대형패드/ 강아지패드,"15,000원",,21%
여행,여행소품,20,평택시 개발계획도 110x79cm (코팅 소형) 평택 지도,,,
여행,여행소품,21,전주시 전주 관내도 전도 지도 110x79cm 코팅 소형,,,
여행,여행소품,22,무선 샤오미 서큘레이터 캠핑실링팬 충전식 써큘레이,,,
생활/주방/건강,악기/취미/원예용품,48,씨앗사(문구피아)36000부루마불패밀리/ 2019 블루마블,,,
생활/주방/건강,악기/취미/원예용품,49,신규입점SALE-홈런플라워-전국2시간배송-근조/장례식,"49,000원",,4%
생활/주방/건강,악기/취미/원예용품,50,은박 호일 풍선 숫자 알파벳 이니셜 골드 실버 하트,,,
생활/주방/건강,악기/취미/원예용품,51,유기농 천연 르씨엘 아로마 에센셜오일,"6,800원",,3%
생활/주방/건강,악기/취미/원예용품,52,[화분월드]분갈이흙/배양토/상토/퇴비/마사토/분변토/흙/비료,"8,800원",,17%
생활/주방/건강,악기/취미/원예용품,53,꽃바구니/꽃다발/생일/기념일 전국3시간 무료배송,"50,000원",,35%
생활/주방/건강,악기/취미/원예용품,54,[부루마블]부루마블 36000 패밀리/부루마불/뉴골드/보드게임,"25,800원",,2%
생활/주방/건강,악기/취미/원예용품,55,졸업식 비누꽃다발/사탕부케/킨더조이/꽃다발,"9,000원",,1%
생활/주방/건강,악기/취미/원예용품,56,공부 급속 매매 금주 금전 재물 만사대길 사랑 부적,"5,000원",,8%
생활/주방/건강,악기/취미/원예용품,57,[해즈브로]해즈브로 모노폴리 K부동산 + 모노폴리 클래식 한글판,"21,900원",,9%
생활/주방/건강,악기/취미/원예용품,58,꽃바구니/꽃다발/생일/기념일/축하 꽃배달/꽃집/화원,,,
생활/주방/건강,악기/취미/원예용품,59,[코리아보드게임즈]인기보드게임 28종모음 할리갈리 부루마불 우봉고,,,
생활/주방/건강,악기/취미/원예용품,60,서양란 동양란 축하화분배달 개업 승진 취임 은퇴선물,"62,500원",,4%
생활/주방/건강,악기/취미/원예용품,61,학교피켓 금연 선거 시위 학교폭력 교통안전 40,,,
생활/주방/건강,악기/취미/원예용품,62,[행복한바오밥]고피쉬 시리즈 - 국어 영어 한자 사회 과학 한국사,,,
여행,해외여행,23,인생한페이지에골드코스트를남기다오페라하우스내부헬기투어시드니브리즈번골드코스트6일,,,
여행,해외여행,24,고객만족1위  크로아티아완전일주+3대특식  발칸 4국 9일 TK,,,
여행,해외여행,25,유럽 58개국 통합 유심 / 데이터 무제한 / 1일 3900원,,,
여행,해외여행,26,스위스홀릭_파노라마열차서유럽4국10일시그너스빌이젤발트체르마트/융프라우/하이패스1급4박UP,,,
여행,해외여행,27,[싱가포르호텔]칼튼 호텔 싱가포르(Carlton Hotel Singapore),,,
여행,해외여행,28,[타이베이(타이페이)호텔]시저 파크 호텔 반차오 (Caesar Park Banqiao),,,
여행,해외여행,29,[상해(상하이)호텔]메리어트 호텔 시티 센터(Marriott Hotel City Centre<上海雅居?万豪酒店>),,,
여행,해외여행,30,[오사카호텔]아트 호텔 오사카 베이 타워(Art Hotel Osaka Bay Tower),,,
여행,해외여행,31,[싱가포르호텔]파크로얄 온 비치로드(Parkroyal on Beach Road),,,
여행,해외여행,32,[싱가포르호텔]페어몬트 싱가포르(Fairmont Singapore),,,
여행,해외여행,33,[호놀룰루호텔]알라모아나 호텔 바이 만트라(Ala Moana Hotel by Mantra),,,
여행,해외여행,34,[다낭호텔]풀만 다낭 비치 리조트(Pullman Danang Beach Resort),,,
여행,해외여행,35,[도쿄호텔]스마일 호텔 스가모(Smile Hotel Sugamo),,,
여행,해외여행,36,[방콕호텔]해피 3(Happy 3),,,
여행,해외여행,37,[싱가포르호텔]오아시아 호텔 다운타운 바이 파 이스트 호스피탈리티(Oasia Hotel Downtown by Far East Hospitality),,,
여행,해외여행,38,특급호텔3박UP+아시아나직항+부르사+시데  터키일주 9일 OZ,,,
여행,해외여행,39,(비즈니스석 탑승/항공이동 1회/특급호텔 5박-그리스 일주 9일),,,
여행,해외여행,40,[타이베이(타이페이)호텔]아트리 호텔((Airport)Artree Hotel<阿樹?際旅店>),,,
여행,해외여행,41,오직KRT파라오의전설이집트/그리스/터키3국12일TK,,,
여행,해외여행,42,여행의이유서유럽4국10일스위스2DAY/전1급/아말피/바티칸하이패스,,,
여행,해외여행,43,아말피+포지타노+뮤렌+베르사유+바티칸박물관  서유럽3국9일OZ,,,
여행,해외여행,44,"[다낭,호이안]세미패키지,1DAY 자유일정+바나힐 골든브릿지  4,5일",,,
여행,해외여행,45,인도네시아 유심 무제한데이터로밍 발리 자카르타,,,
생활/주방/건강,문구/사무용품,47,모나미 153 CLIP 153클립볼펜 낱개판매,500원,,2%
생활/주방/건강,문구/사무용품,48,[더블에이]더블에이 A4 복사용지(A4용지) 80g 2500매 2BOX,"50,460원",,13%
생활/주방/건강,문구/사무용품,49,택배박스/직접생산/고급원지 사용/최고품질,"39,000원",,30%
생활/주방/건강,문구/사무용품,50,[한솔제지]A4 복사용지(A4용지) 복사지 80g 5000매(2박스)/ 한솔(문구),"34,030원",,1%
생활/주방/건강,문구/사무용품,51,PINK_당근_원링노트,,,
생활/주방/건강,문구/사무용품,52,[밀크]밀크 A4 복사용지 A4용지 복사지 75g 4000매(2박스),"36,620원",,10%
생활/주방/건강,문구/사무용품,53,[삼성물산]직배송 삼성 A4 복사용지(A4용지) 75g 2박스/더블에이,"33,020원",,13%
생활/주방/건강,문구/사무용품,54,헬로키티_제본노트,,,
생활/주방/건강,문구/사무용품,55,하이샤파 연필깎이 KI-200 기차모양 레트로감성,"22,900원",,6%
생활/주방/건강,문구/사무용품,56,[밀크]밀크 A4 복사용지 A4용지 복사지 80g 4000매(2박스),"38,870원",,10%
생활/주방/건강,문구/사무용품,57,[삼우테이프]무료배송/박스테이프/포장/택배 경포장/80M투명-50롤,"38,900원",,4%
생활/주방/건강,문구/사무용품,58,[한솔제지]한솔 A4 복사용지(A4용지) 75g 2500매 2BOX/더블에이,"35,340원",,13%
생활/주방/건강,문구/사무용품,59,직접생산 / 특가행사중 / 무료배송 / 택배박스,"30,000원",,10%
생활/주방/건강,문구/사무용품,60,박스테이프 50개 문구 포장 이사 opp 투명 황색 컬러,"21,300원",,2%
생활/주방/건강,문구/사무용품,61,[더블에이]더블에이 A3 복사용지(A3용지) 2500매 1BOX,"51,040원",,13%
식품,쌀/잡곡,82,2020년 햅쌀 다시농협 생명의땅 나주쌀20kg,"60,900원",,2%
식품,쌀/잡곡,83,찹쌀섞인쌀20kg 서산황금햇쌀 간척지쌀,,,
식품,쌀/잡곡,84,대월농협  임금님표 이천쌀 10kg /특등급/당일도정,"45,500원",,2%
식품,쌀/잡곡,85,(쌀가게) (신세계센텀점)2020년 햅쌀)경기 혼합미 10kg,"34,900원",,4%
식품,쌀/잡곡,86,[라이스그린]미국쌀(칼로스쌀)수입쌀 20kg 1등급,"47,500원",,1%
식품,쌀/잡곡,87,[금성농협]담양 금성농협 맛좋은 죽향쌀 10kg /20년햅쌀 당일도정,"29,900원",,1%
식품,쌀/잡곡,88,농협 황새와우렁이 쌀 무농약 유기농 백미 현미 20kg,,,
식품,쌀/잡곡,89,(행사상품)찰현미_3KG 봉 ,"9,990원",,1%
식품,쌀/잡곡,90,경기미 수향미 골드퀸3호 쌀 10kg 20년산 햅쌀 (농협),"37,500원",,1%
식품,쌀/잡곡,91,[철원 오대쌀]찹쌀현미 철원고향찰 누룽지향찰현미 10kg 2020년산,"40,000원",,2%
식품,쌀/잡곡,92,베트남쌀 10kg/안남미쌀/1등급 2019년산/태국쌀,"20,000원",,2%
식품,쌀/잡곡,93,[현대농산]고시히카리 경기미10kg /2020년산 햅쌀,"38,800원",,1%
