"","X","apt_price","area_m2","floor_no","year_built","ym_sale","day_sale","urban","price_pyung","yr_built","yr_built2","season","urban2","built_age"
"1895",1895,6500,59.97,7,1997,201905,18,"µø",357.67883941971,"1990s","Old","∫Ω","µµΩ√",22
"1896",1896,10000,84.93,8,1992,201810,9,"µø",388.555280819498,"1990s","Old","∞°¿ª","µµΩ√",27
"1897",1897,8980,84.93,11,1992,201901,28,"µø",348.92264217591,"1990s","Old","∞‹øÔ","µµΩ√",27
"1898",1898,9500,84.93,2,1992,201902,18,"µø",369.127516778523,"1990s","Old","∞‹øÔ","µµΩ√",27
"1899",1899,9700,84.93,4,1992,201903,4,"µø",376.898622394913,"1990s","Old","∫Ω","µµΩ√",27
"1900",1900,9000,71.37,14,1992,201903,20,"µø",416.141235813367,"1990s","Old","∫Ω","µµΩ√",27
"1901",1901,8700,84.93,3,1992,201905,16,"µø",338.043094312964,"1990s","Old","∫Ω","µµΩ√",27
"1902",1902,8150,71.37,4,1992,201906,6,"µø",376.839007986549,"1990s","Old","ø©∏ß","µµΩ√",27
"1903",1903,8000,84.93,1,1992,201907,11,"µø",310.844224655599,"1990s","Old","ø©∏ß","µµΩ√",27
"1904",1904,10000,71.37,6,1992,201907,30,"µø",462.379150903741,"1990s","Old","ø©∏ß","µµΩ√",27
"1905",1905,12400,84.18,7,2003,201902,25,"µø",486.101211689237,"2000s","New","∞‹øÔ","µµΩ√",16
"1906",1906,17250,59.96,12,2013,201906,12,"µø",949.382921947965,"2010s","New","ø©∏ß","µµΩ√",6
"1907",1907,15400,84.905,10,2003,201809,13,"µø",598.551322065838,"2000s","New","∞°¿ª","µµΩ√",16
"1908",1908,14900,84.9763,8,2003,201901,28,"µø",578.631924430694,"2000s","New","∞‹øÔ","µµΩ√",16
"1909",1909,16500,84.9763,4,2003,201902,17,"µø",640.766896181641,"2000s","New","∞‹øÔ","µµΩ√",16
"1910",1910,13500,84.9763,1,2003,201907,9,"µø",524.263824148616,"2000s","New","ø©∏ß","µµΩ√",16
"1911",1911,6700,59.545,14,2004,201809,11,"¿æ",371.315811571081,"2000s","New","∞°¿ª","≥Û√Ã",15
"1912",1912,5150,59.545,1,2004,201809,15,"¿æ",285.414392476278,"2000s","New","∞°¿ª","≥Û√Ã",15
"1913",1913,6000,59.545,3,2004,201810,15,"¿æ",332.52162230246,"2000s","New","∞°¿ª","≥Û√Ã",15
"1914",1914,6000,59.545,11,2004,201810,27,"¿æ",332.52162230246,"2000s","New","∞°¿ª","≥Û√Ã",15
"1915",1915,5000,59.545,2,2004,201812,13,"¿æ",277.101351918717,"2000s","New","∞‹øÔ","≥Û√Ã",15
"1916",1916,4750,59.545,6,2004,201812,20,"¿æ",263.246284322781,"2000s","New","∞‹øÔ","≥Û√Ã",15
"1917",1917,4400,59.545,2,2004,201812,28,"¿æ",243.849189688471,"2000s","New","∞‹øÔ","≥Û√Ã",15
"1918",1918,4500,59.545,3,2004,201812,28,"¿æ",249.391216726845,"2000s","New","∞‹øÔ","≥Û√Ã",15
"1919",1919,5400,59.545,12,2004,201812,31,"¿æ",299.269460072214,"2000s","New","∞‹øÔ","≥Û√Ã",15
"1920",1920,5700,59.545,5,2004,201901,14,"¿æ",315.895541187337,"2000s","New","∞‹øÔ","≥Û√Ã",15
"1921",1921,4000,59.545,2,2004,201901,30,"¿æ",221.681081534974,"2000s","New","∞‹øÔ","≥Û√Ã",15
"1922",1922,5000,59.545,10,2004,201902,11,"¿æ",277.101351918717,"2000s","New","∞‹øÔ","≥Û√Ã",15
"1923",1923,5000,59.545,1,2004,201902,13,"¿æ",277.101351918717,"2000s","New","∞‹øÔ","≥Û√Ã",15
"1924",1924,5150,59.545,2,2004,201902,25,"¿æ",285.414392476278,"2000s","New","∞‹øÔ","≥Û√Ã",15
"1925",1925,5000,59.545,9,2004,201902,26,"¿æ",277.101351918717,"2000s","New","∞‹øÔ","≥Û√Ã",15
"1926",1926,6100,59.545,13,2004,201903,20,"¿æ",338.063649340835,"2000s","New","∫Ω","≥Û√Ã",15
"1927",1927,5100,59.545,11,2004,201903,27,"¿æ",282.643378957091,"2000s","New","∫Ω","≥Û√Ã",15
"1928",1928,4750,59.545,9,2004,201904,15,"¿æ",263.246284322781,"2000s","New","∫Ω","≥Û√Ã",15
"1929",1929,4750,59.545,11,2004,201905,3,"¿æ",263.246284322781,"2000s","New","∫Ω","≥Û√Ã",15
"1930",1930,4650,59.545,4,2004,201905,14,"¿æ",257.704257284407,"2000s","New","∫Ω","≥Û√Ã",15
"1931",1931,5600,59.545,12,2004,201905,16,"¿æ",310.353514148963,"2000s","New","∫Ω","≥Û√Ã",15
"1932",1932,5500,59.545,1,2004,201905,23,"¿æ",304.811487110589,"2000s","New","∫Ω","≥Û√Ã",15
"1933",1933,4600,59.545,6,2004,201905,27,"¿æ",254.93324376522,"2000s","New","∫Ω","≥Û√Ã",15
"1934",1934,4500,59.545,10,2004,201905,29,"¿æ",249.391216726845,"2000s","New","∫Ω","≥Û√Ã",15
"1935",1935,4700,59.545,10,2004,201906,5,"¿æ",260.475270803594,"2000s","New","ø©∏ß","≥Û√Ã",15
"1936",1936,5200,59.545,15,2004,201907,2,"¿æ",288.185405995466,"2000s","New","ø©∏ß","≥Û√Ã",15
"1937",1937,5300,59.545,7,2004,201907,13,"¿æ",293.72743303384,"2000s","New","ø©∏ß","≥Û√Ã",15
"1938",1938,6300,59.545,7,2004,201907,18,"¿æ",349.147703417583,"2000s","New","ø©∏ß","≥Û√Ã",15
"1939",1939,6000,59.545,12,2004,201907,29,"¿æ",332.52162230246,"2000s","New","ø©∏ß","≥Û√Ã",15
"1940",1940,5300,59.545,9,2004,201908,14,"¿æ",293.72743303384,"2000s","New","ø©∏ß","≥Û√Ã",15
"1941",1941,4600,59.545,14,2004,201908,19,"¿æ",254.93324376522,"2000s","New","ø©∏ß","≥Û√Ã",15
"1942",1942,4500,59.545,6,2004,201908,22,"¿æ",249.391216726845,"2000s","New","ø©∏ß","≥Û√Ã",15
"1943",1943,3900,55.02,4,1994,201809,27,"¿æ",233.91494002181,"1990s","Old","∞°¿ª","≥Û√Ã",25
"1944",1944,6500,84.5,14,1994,201810,14,"¿æ",253.846153846154,"1990s","Old","∞°¿ª","≥Û√Ã",25
"1945",1945,8100,84.5,7,1994,201811,6,"¿æ",316.331360946746,"1990s","Old","∞°¿ª","≥Û√Ã",25
"1946",1946,7000,84.5,14,1994,201811,19,"¿æ",273.372781065089,"1990s","Old","∞°¿ª","≥Û√Ã",25
"1947",1947,4500,49.5,11,1994,201901,8,"¿æ",300,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"1948",1948,5000,55.02,6,1994,201901,11,"¿æ",299.890948745911,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"1949",1949,8000,84.5,11,1994,201902,11,"¿æ",312.426035502959,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"1950",1950,7000,84.5,3,1994,201903,4,"¿æ",273.372781065089,"1990s","Old","∫Ω","≥Û√Ã",25
"1951",1951,4500,59.71,6,1994,201903,11,"¿æ",248.702059956456,"1990s","Old","∫Ω","≥Û√Ã",25
"1952",1952,4950,59.71,14,1994,201904,4,"¿æ",273.572265952102,"1990s","Old","∫Ω","≥Û√Ã",25
"1953",1953,3500,84.5,15,1994,201904,9,"¿æ",136.686390532544,"1990s","Old","∫Ω","≥Û√Ã",25
"1954",1954,3000,49.5,1,1994,201904,19,"¿æ",200,"1990s","Old","∫Ω","≥Û√Ã",25
"1955",1955,4000,55.02,13,1994,201906,8,"¿æ",239.912758996728,"1990s","Old","ø©∏ß","≥Û√Ã",25
"1956",1956,8000,84.5,12,1994,201906,14,"¿æ",312.426035502959,"1990s","Old","ø©∏ß","≥Û√Ã",25
"1957",1957,4700,59.71,11,1994,201906,19,"¿æ",259.75548484341,"1990s","Old","ø©∏ß","≥Û√Ã",25
"1958",1958,7000,84.5,15,1994,201907,26,"¿æ",273.372781065089,"1990s","Old","ø©∏ß","≥Û√Ã",25
"1959",1959,3400,49.5,6,1994,201908,29,"¿æ",226.666666666667,"1990s","Old","ø©∏ß","≥Û√Ã",25
"1960",1960,9000,75.3,8,1993,201811,12,"µø",394.422310756972,"1990s","Old","∞°¿ª","µµΩ√",26
"1961",1961,8100,75.3,1,1993,201812,16,"µø",354.980079681275,"1990s","Old","∞‹øÔ","µµΩ√",26
"1962",1962,8100,84.99,5,1993,201812,24,"µø",314.507589128133,"1990s","Old","∞‹øÔ","µµΩ√",26
"1963",1963,11200,84.99,6,1993,201901,3,"µø",434.874691140134,"1990s","Old","∞‹øÔ","µµΩ√",26
"1964",1964,9400,75.3,9,1993,201901,23,"µø",411.95219123506,"1990s","Old","∞‹øÔ","µµΩ√",26
"1965",1965,9000,75.3,2,1993,201902,7,"µø",394.422310756972,"1990s","Old","∞‹øÔ","µµΩ√",26
"1966",1966,8500,75.3,3,1993,201902,15,"µø",372.509960159363,"1990s","Old","∞‹øÔ","µµΩ√",26
"1967",1967,9000,75.3,9,1993,201903,13,"µø",394.422310756972,"1990s","Old","∫Ω","µµΩ√",26
"1968",1968,10800,84.99,7,1993,201903,18,"µø",419.343452170844,"1990s","Old","∫Ω","µµΩ√",26
"1969",1969,11500,84.99,8,1993,201905,31,"µø",446.523120367102,"1990s","Old","∫Ω","µµΩ√",26
"1970",1970,8000,75.3,4,1993,201907,16,"µø",350.597609561753,"1990s","Old","ø©∏ß","µµΩ√",26
"1971",1971,11200,84.99,11,1993,201908,6,"µø",434.874691140134,"1990s","Old","ø©∏ß","µµΩ√",26
"1972",1972,8600,59.98,8,1993,201809,4,"µø",473.157719239747,"1990s","Old","∞°¿ª","µµΩ√",26
"1973",1973,8500,59.98,4,1993,201809,18,"µø",467.655885295098,"1990s","Old","∞°¿ª","µµΩ√",26
"1974",1974,9350,84.99,3,1993,201809,20,"µø",363.042710907166,"1990s","Old","∞°¿ª","µµΩ√",26
"1975",1975,11500,84.99,14,1993,201810,4,"µø",446.523120367102,"1990s","Old","∞°¿ª","µµΩ√",26
"1976",1976,10000,84.99,11,1993,201810,15,"µø",388.280974232263,"1990s","Old","∞°¿ª","µµΩ√",26
"1977",1977,7500,59.98,4,1993,201811,29,"µø",412.637545848616,"1990s","Old","∞°¿ª","µµΩ√",26
"1978",1978,10000,84.99,5,1993,201901,10,"µø",388.280974232263,"1990s","Old","∞‹øÔ","µµΩ√",26
"1979",1979,9500,84.99,2,1993,201901,17,"µø",368.866925520649,"1990s","Old","∞‹øÔ","µµΩ√",26
"1980",1980,8200,59.98,4,1993,201902,8,"µø",451.150383461154,"1990s","Old","∞‹øÔ","µµΩ√",26
"1981",1981,10800,84.99,4,1993,201902,18,"µø",419.343452170844,"1990s","Old","∞‹øÔ","µµΩ√",26
"1982",1982,11000,84.9,3,1993,201903,10,"µø",427.56183745583,"1990s","Old","∫Ω","µµΩ√",26
"1983",1983,7500,59.98,3,1993,201903,17,"µø",412.637545848616,"1990s","Old","∫Ω","µµΩ√",26
"1984",1984,11800,84.99,9,1993,201903,26,"µø",458.17154959407,"1990s","Old","∫Ω","µµΩ√",26
"1985",1985,9500,84.9,12,1993,201903,27,"µø",369.257950530035,"1990s","Old","∫Ω","µµΩ√",26
"1986",1986,9700,84.99,4,1993,201904,4,"µø",376.632545005295,"1990s","Old","∫Ω","µµΩ√",26
"1987",1987,9500,84.9,15,1993,201904,18,"µø",369.257950530035,"1990s","Old","∫Ω","µµΩ√",26
"1988",1988,8300,59.98,8,1993,201904,19,"µø",456.652217405802,"1990s","Old","∫Ω","µµΩ√",26
"1989",1989,9500,84.99,1,1993,201905,5,"µø",368.866925520649,"1990s","Old","∫Ω","µµΩ√",26
"1990",1990,8250,59.98,7,1993,201906,13,"µø",453.901300433478,"1990s","Old","ø©∏ß","µµΩ√",26
"1991",1991,7000,59.98,2,1993,201906,14,"µø",385.128376125375,"1990s","Old","ø©∏ß","µµΩ√",26
"1992",1992,8000,59.98,10,1993,201906,29,"µø",440.146715571857,"1990s","Old","ø©∏ß","µµΩ√",26
"1993",1993,10500,84.99,14,1993,201908,6,"µø",407.695022943876,"1990s","Old","ø©∏ß","µµΩ√",26
"1994",1994,7300,59.98,15,1993,201908,8,"µø",401.63387795932,"1990s","Old","ø©∏ß","µµΩ√",26
"1995",1995,8200,59.98,9,1993,201908,15,"µø",451.150383461154,"1990s","Old","ø©∏ß","µµΩ√",26
"1996",1996,9500,84.99,2,1993,201908,21,"µø",368.866925520649,"1990s","Old","ø©∏ß","µµΩ√",26
"1997",1997,7000,59.94,12,1996,201809,7,"µø",385.385385385385,"1990s","Old","∞°¿ª","µµΩ√",23
"1998",1998,6500,59.94,9,1996,201809,10,"µø",357.857857857858,"1990s","Old","∞°¿ª","µµΩ√",23
"1999",1999,7500,59.94,14,1996,201809,28,"µø",412.912912912913,"1990s","Old","∞°¿ª","µµΩ√",23
"2000",2000,7400,59.95,8,1996,201810,16,"µø",407.339449541284,"1990s","Old","∞°¿ª","µµΩ√",23
"2001",2001,7800,59.94,11,1996,201810,16,"µø",429.429429429429,"1990s","Old","∞°¿ª","µµΩ√",23
"2002",2002,8000,59.94,13,1996,201810,19,"µø",440.44044044044,"1990s","Old","∞°¿ª","µµΩ√",23
"2003",2003,7100,59.94,8,1996,201810,26,"µø",390.890890890891,"1990s","Old","∞°¿ª","µµΩ√",23
"2004",2004,7300,59.95,3,1996,201810,31,"µø",401.834862385321,"1990s","Old","∞°¿ª","µµΩ√",23
"2005",2005,4800,51.03,4,1996,201811,3,"µø",310.405643738977,"1990s","Old","∞°¿ª","µµΩ√",23
"2006",2006,5250,51.03,5,1996,201811,3,"µø",339.506172839506,"1990s","Old","∞°¿ª","µµΩ√",23
"2007",2007,7250,59.94,12,1996,201811,6,"µø",399.149149149149,"1990s","Old","∞°¿ª","µµΩ√",23
"2008",2008,7450,59.95,3,1996,201811,15,"µø",410.091743119266,"1990s","Old","∞°¿ª","µµΩ√",23
"2009",2009,5100,51.03,5,1996,201812,7,"µø",329.805996472663,"1990s","Old","∞‹øÔ","µµΩ√",23
"2010",2010,7200,59.94,2,1996,201812,30,"µø",396.396396396396,"1990s","Old","∞‹øÔ","µµΩ√",23
"2011",2011,5300,51.03,9,1996,201901,4,"µø",342.739564961787,"1990s","Old","∞‹øÔ","µµΩ√",23
"2012",2012,7000,59.94,10,1996,201902,1,"µø",385.385385385385,"1990s","Old","∞‹øÔ","µµΩ√",23
"2013",2013,7000,51.03,11,1996,201902,26,"µø",452.674897119342,"1990s","Old","∞‹øÔ","µµΩ√",23
"2014",2014,8000,59.95,10,1996,201902,28,"µø",440.366972477064,"1990s","Old","∞‹øÔ","µµΩ√",23
"2015",2015,8500,59.94,8,1996,201903,1,"µø",467.967967967968,"1990s","Old","∫Ω","µµΩ√",23
"2016",2016,5300,51.03,2,1996,201903,4,"µø",342.739564961787,"1990s","Old","∫Ω","µµΩ√",23
"2017",2017,7150,59.94,9,1996,201903,4,"µø",393.643643643644,"1990s","Old","∫Ω","µµΩ√",23
"2018",2018,7150,59.94,6,1996,201903,9,"µø",393.643643643644,"1990s","Old","∫Ω","µµΩ√",23
"2019",2019,5200,51.03,12,1996,201903,17,"µø",336.272780717225,"1990s","Old","∫Ω","µµΩ√",23
"2020",2020,6300,59.94,1,1996,201903,18,"µø",346.846846846847,"1990s","Old","∫Ω","µµΩ√",23
"2021",2021,4400,51.03,1,1996,201903,20,"µø",284.538506760729,"1990s","Old","∫Ω","µµΩ√",23
"2022",2022,7000,59.94,10,1996,201903,31,"µø",385.385385385385,"1990s","Old","∫Ω","µµΩ√",23
"2023",2023,4700,51.03,1,1996,201904,1,"µø",303.938859494415,"1990s","Old","∫Ω","µµΩ√",23
"2024",2024,4400,51.03,5,1996,201904,22,"µø",284.538506760729,"1990s","Old","∫Ω","µµΩ√",23
"2025",2025,7300,59.95,10,1996,201905,3,"µø",401.834862385321,"1990s","Old","∫Ω","µµΩ√",23
"2026",2026,7500,59.94,8,1996,201905,17,"µø",412.912912912913,"1990s","Old","∫Ω","µµΩ√",23
"2027",2027,7400,59.95,9,1996,201905,18,"µø",407.339449541284,"1990s","Old","∫Ω","µµΩ√",23
"2028",2028,7200,59.95,8,1996,201906,3,"µø",396.330275229358,"1990s","Old","ø©∏ß","µµΩ√",23
"2029",2029,5900,59.94,1,1996,201906,11,"µø",324.824824824825,"1990s","Old","ø©∏ß","µµΩ√",23
"2030",2030,6450,59.94,9,1996,201906,15,"µø",355.105105105105,"1990s","Old","ø©∏ß","µµΩ√",23
"2031",2031,4900,51.03,8,1996,201906,19,"µø",316.872427983539,"1990s","Old","ø©∏ß","µµΩ√",23
"2032",2032,6900,59.94,8,1996,201907,5,"µø",379.87987987988,"1990s","Old","ø©∏ß","µµΩ√",23
"2033",2033,6500,59.94,10,1996,201907,14,"µø",357.857857857858,"1990s","Old","ø©∏ß","µµΩ√",23
"2034",2034,7350,59.94,7,1996,201907,21,"µø",404.654654654655,"1990s","Old","ø©∏ß","µµΩ√",23
"2035",2035,6700,59.94,4,1996,201908,28,"µø",368.868868868869,"1990s","Old","ø©∏ß","µµΩ√",23
"2036",2036,9500,59.96,11,2000,201810,5,"µø",522.848565710474,"2000s","New","∞°¿ª","µµΩ√",19
"2037",2037,9000,59.96,6,2000,201904,5,"µø",495.330220146764,"2000s","New","∫Ω","µµΩ√",19
"2038",2038,8000,59.96,12,2000,201907,5,"µø",440.293529019346,"2000s","New","ø©∏ß","µµΩ√",19
"2039",2039,8200,59.96,5,2000,201908,5,"µø",451.30086724483,"2000s","New","ø©∏ß","µµΩ√",19
"2040",2040,7850,59.46,13,2000,201809,7,"µø",435.671039354188,"2000s","New","∞°¿ª","µµΩ√",19
"2041",2041,8470,59.49,14,2000,201809,8,"µø",469.843671205245,"2000s","New","∞°¿ª","µµΩ√",19
"2042",2042,7400,59.46,9,2000,201810,5,"µø",410.696266397578,"2000s","New","∞°¿ª","µµΩ√",19
"2043",2043,8500,59.46,12,2000,201811,26,"µø",471.745711402624,"2000s","New","∞°¿ª","µµΩ√",19
"2044",2044,8200,59.49,7,2000,201812,17,"µø",454.866364094806,"2000s","New","∞‹øÔ","µµΩ√",19
"2045",2045,8300,59.46,7,2000,201901,6,"µø",460.645812310797,"2000s","New","∞‹øÔ","µµΩ√",19
"2046",2046,8000,59.49,10,2000,201901,20,"µø",443.772062531518,"2000s","New","∞‹øÔ","µµΩ√",19
"2047",2047,8200,59.49,6,2000,201901,29,"µø",454.866364094806,"2000s","New","∞‹øÔ","µµΩ√",19
"2048",2048,8400,59.49,5,2000,201903,2,"µø",465.960665658094,"2000s","New","∫Ω","µµΩ√",19
"2049",2049,7000,59.49,9,2000,201903,3,"µø",388.300554715078,"2000s","New","∫Ω","µµΩ√",19
"2050",2050,8000,59.49,6,2000,201903,6,"µø",443.772062531518,"2000s","New","∫Ω","µµΩ√",19
"2051",2051,8600,59.46,4,2000,201904,6,"µø",477.295660948537,"2000s","New","∫Ω","µµΩ√",19
"2052",2052,7800,59.49,8,2000,201904,7,"µø",432.67776096823,"2000s","New","∫Ω","µµΩ√",19
"2053",2053,7650,59.49,1,2000,201904,18,"µø",424.357034795764,"2000s","New","∫Ω","µµΩ√",19
"2054",2054,6500,59.49,15,2000,201905,1,"µø",360.564800806858,"2000s","New","∫Ω","µµΩ√",19
"2055",2055,6800,59.49,7,2000,201905,23,"µø",377.20625315179,"2000s","New","∫Ω","µµΩ√",19
"2056",2056,7950,59.49,8,2000,201906,21,"µø",440.998487140696,"2000s","New","ø©∏ß","µµΩ√",19
"2057",2057,8000,59.49,8,2000,201908,1,"µø",443.772062531518,"2000s","New","ø©∏ß","µµΩ√",19
"2058",2058,8000,59.46,2,2000,201908,30,"µø",443.995963673057,"2000s","New","ø©∏ß","µµΩ√",19
"2059",2059,5000,59.74,1,1994,201809,28,"µø",276.196853029796,"1990s","Old","∞°¿ª","µµΩ√",25
"2060",2060,6800,59.74,11,1994,201809,28,"µø",375.627720120522,"1990s","Old","∞°¿ª","µµΩ√",25
"2061",2061,6000,59.74,11,1994,201810,1,"µø",331.436223635755,"1990s","Old","∞°¿ª","µµΩ√",25
"2062",2062,4900,59.74,12,1994,201810,10,"µø",270.6729159692,"1990s","Old","∞°¿ª","µµΩ√",25
"2063",2063,5000,59.74,11,1994,201810,17,"µø",276.196853029796,"1990s","Old","∞°¿ª","µµΩ√",25
"2064",2064,5500,59.74,6,1994,201812,3,"µø",303.816538332775,"1990s","Old","∞‹øÔ","µµΩ√",25
"2065",2065,4500,59.74,2,1994,201812,14,"µø",248.577167726816,"1990s","Old","∞‹øÔ","µµΩ√",25
"2066",2066,5700,59.74,7,1994,201812,20,"µø",314.864412453967,"1990s","Old","∞‹øÔ","µµΩ√",25
"2067",2067,5400,59.74,6,1994,201812,27,"µø",298.292601272179,"1990s","Old","∞‹øÔ","µµΩ√",25
"2068",2068,5700,59.74,14,1994,201902,20,"µø",314.864412453967,"1990s","Old","∞‹øÔ","µµΩ√",25
"2069",2069,5500,59.74,12,1994,201902,22,"µø",303.816538332775,"1990s","Old","∞‹øÔ","µµΩ√",25
"2070",2070,5200,59.74,3,1994,201904,3,"µø",287.244727150988,"1990s","Old","∫Ω","µµΩ√",25
"2071",2071,4100,41.04,2,1988,201810,8,"µø",329.678362573099,"1980s","Old","∞°¿ª","µµΩ√",31
"2072",2072,3350,44.64,2,1988,201810,25,"µø",247.647849462366,"1980s","Old","∞°¿ª","µµΩ√",31
"2073",2073,2650,44.64,4,1988,201812,27,"µø",195.900537634409,"1980s","Old","∞‹øÔ","µµΩ√",31
"2074",2074,2600,44.64,1,1988,201901,11,"µø",192.204301075269,"1980s","Old","∞‹øÔ","µµΩ√",31
"2075",2075,4250,44.64,3,1988,201902,1,"µø",314.180107526882,"1980s","Old","∞‹øÔ","µµΩ√",31
"2076",2076,2000,44.64,4,1988,201902,7,"µø",147.849462365591,"1980s","Old","∞‹øÔ","µµΩ√",31
"2077",2077,2900,44.64,3,1988,201902,14,"µø",214.381720430108,"1980s","Old","∞‹øÔ","µµΩ√",31
"2078",2078,2950,44.64,5,1988,201903,4,"µø",218.077956989247,"1980s","Old","∫Ω","µµΩ√",31
"2079",2079,3650,44.64,1,1988,201903,5,"µø",269.825268817204,"1980s","Old","∫Ω","µµΩ√",31
"2080",2080,1700,44.64,5,1988,201904,9,"µø",125.672043010753,"1980s","Old","∫Ω","µµΩ√",31
"2081",2081,4500,44.64,5,1988,201904,29,"µø",332.661290322581,"1980s","Old","∫Ω","µµΩ√",31
"2082",2082,2500,44.64,3,1988,201905,30,"µø",184.811827956989,"1980s","Old","∫Ω","µµΩ√",31
"2083",2083,4350,44.64,2,1988,201906,1,"µø",321.572580645161,"1980s","Old","ø©∏ß","µµΩ√",31
"2084",2084,2350,44.64,3,1988,201906,5,"µø",173.72311827957,"1980s","Old","ø©∏ß","µµΩ√",31
"2085",2085,2700,43.44,5,1992,201809,3,"µø",205.110497237569,"1990s","Old","∞°¿ª","µµΩ√",27
"2086",2086,4400,43.44,3,1992,201810,6,"µø",334.254143646409,"1990s","Old","∞°¿ª","µµΩ√",27
"2087",2087,3400,45.6,2,1992,201810,8,"µø",246.052631578947,"1990s","Old","∞°¿ª","µµΩ√",27
"2088",2088,2500,45.6,5,1992,201810,17,"µø",180.921052631579,"1990s","Old","∞°¿ª","µµΩ√",27
"2089",2089,2400,45.6,5,1992,201811,5,"µø",173.684210526316,"1990s","Old","∞°¿ª","µµΩ√",27
"2090",2090,3500,43.44,1,1992,201811,26,"µø",265.883977900553,"1990s","Old","∞°¿ª","µµΩ√",27
"2091",2091,2600,45.6,4,1992,201812,17,"µø",188.157894736842,"1990s","Old","∞‹øÔ","µµΩ√",27
"2092",2092,2800,45.6,3,1992,201901,7,"µø",202.631578947368,"1990s","Old","∞‹øÔ","µµΩ√",27
"2093",2093,2900,43.44,3,1992,201901,29,"µø",220.303867403315,"1990s","Old","∞‹øÔ","µµΩ√",27
"2094",2094,3500,45.6,3,1992,201901,31,"µø",253.28947368421,"1990s","Old","∞‹øÔ","µµΩ√",27
"2095",2095,2500,45.6,2,1992,201902,9,"µø",180.921052631579,"1990s","Old","∞‹øÔ","µµΩ√",27
"2096",2096,2500,43.44,5,1992,201902,12,"µø",189.917127071823,"1990s","Old","∞‹øÔ","µµΩ√",27
"2097",2097,3900,45.6,3,1992,201902,13,"µø",282.236842105263,"1990s","Old","∞‹øÔ","µµΩ√",27
"2098",2098,3500,43.44,1,1992,201902,15,"µø",265.883977900553,"1990s","Old","∞‹øÔ","µµΩ√",27
"2099",2099,3000,45.6,2,1992,201903,4,"µø",217.105263157895,"1990s","Old","∫Ω","µµΩ√",27
"2100",2100,2500,45.6,4,1992,201903,11,"µø",180.921052631579,"1990s","Old","∫Ω","µµΩ√",27
"2101",2101,3200,45.6,1,1992,201903,11,"µø",231.578947368421,"1990s","Old","∫Ω","µµΩ√",27
"2102",2102,4500,45.6,1,1992,201903,22,"µø",325.657894736842,"1990s","Old","∫Ω","µµΩ√",27
"2103",2103,4000,45.6,3,1992,201904,7,"µø",289.473684210526,"1990s","Old","∫Ω","µµΩ√",27
"2104",2104,3200,43.44,5,1992,201905,8,"µø",243.093922651934,"1990s","Old","∫Ω","µµΩ√",27
"2105",2105,2500,43.44,4,1992,201906,12,"µø",189.917127071823,"1990s","Old","ø©∏ß","µµΩ√",27
"2106",2106,3000,45.6,3,1992,201906,13,"µø",217.105263157895,"1990s","Old","ø©∏ß","µµΩ√",27
"2107",2107,2500,43.44,5,1992,201906,21,"µø",189.917127071823,"1990s","Old","ø©∏ß","µµΩ√",27
"2108",2108,3850,45.6,2,1992,201906,24,"µø",278.618421052632,"1990s","Old","ø©∏ß","µµΩ√",27
"2109",2109,2800,45.6,2,1992,201907,5,"µø",202.631578947368,"1990s","Old","ø©∏ß","µµΩ√",27
"2110",2110,2200,45.6,3,1992,201907,9,"µø",159.210526315789,"1990s","Old","ø©∏ß","µµΩ√",27
"2111",2111,2600,45.6,1,1992,201907,13,"µø",188.157894736842,"1990s","Old","ø©∏ß","µµΩ√",27
"2112",2112,4500,45.6,1,1992,201907,23,"µø",325.657894736842,"1990s","Old","ø©∏ß","µµΩ√",27
"2113",2113,2500,43.44,4,1992,201907,23,"µø",189.917127071823,"1990s","Old","ø©∏ß","µµΩ√",27
"2114",2114,15300,84.8902,13,2006,201810,17,"µø",594.768300699021,"2000s","New","∞°¿ª","µµΩ√",13
"2115",2115,14900,84.8902,5,2006,201901,8,"µø",579.21880264153,"2000s","New","∞‹øÔ","µµΩ√",13
"2116",2116,13900,84.8902,8,2006,201905,1,"µø",540.345057497803,"2000s","New","∫Ω","µµΩ√",13
"2117",2117,15200,60.4266,14,2018,201810,2,"µø",830.098003197267,"2010s","New","∞°¿ª","µµΩ√",1
"2118",2118,14850,60.262,8,2018,201810,4,"µø",813.19903089841,"2010s","New","∞°¿ª","µµΩ√",1
"2119",2119,15450,60.262,7,2018,201810,10,"µø",846.055557399356,"2010s","New","∞°¿ª","µµΩ√",1
"2120",2120,15910,60.262,4,2018,201901,2,"µø",871.245561050081,"2010s","New","∞‹øÔ","µµΩ√",1
"2121",2121,16150,60.262,14,2018,201903,18,"µø",884.38817165046,"2010s","New","∫Ω","µµΩ√",1
"2122",2122,16150,60.262,13,2018,201906,1,"µø",884.38817165046,"2010s","New","ø©∏ß","µµΩ√",1
"2123",2123,15610,66.183,1,2018,201907,1,"µø",778.3418702688,"2010s","New","ø©∏ß","µµΩ√",1
"2124",2124,15360,60.262,5,2018,201908,28,"µø",841.127078424214,"2010s","New","ø©∏ß","µµΩ√",1
"2125",2125,15360,60.262,5,2018,201908,28,"µø",841.127078424214,"2010s","New","ø©∏ß","µµΩ√",1
